-3.418168284125102097e-01,-3.417447985943209421e-01,-3.417392496155595150e-01,-3.423617315375744874e-01,-3.415331901630294098e-01,-3.416690912495941035e-01,-3.416232298271853485e-01,-3.415764505954684838e-01,1.945782969064846213e-01,-2.996840762516849721e-01,-3.393936416971703451e-01,-3.365719714615136859e-01,-3.408556637729487915e-01,-2.950074900448564352e-01,-2.311063131882613864e-01,2.524049182280326820e-01,3.055952204579936105e+00,-2.806610458789498552e-01,-3.360680114321094591e-01,-2.553720790648680850e-01,-3.408262692367203250e-01,-2.812972487367094709e-01,-2.106471395177903494e-01,2.944238136906314196e-01,-3.394221800101679398e-01,6.845158773989022727e+00,-2.406946489660117816e-01,-3.322990347796924149e-01,-2.171817256839076588e-02,-3.418291901128291954e-01,-2.452859405031680429e-01,-1.781525031318632879e-01,3.077426029253571005e-01,2.220785246588429462e+00,-2.986387995578341781e-01,-3.386614402248028233e-01,-2.075974201898322935e-01,-3.422841048310378831e-01,-3.074704414449593304e-01,-2.804297304778904376e-01,-9.250828166764839267e-02,-3.419794558972454324e-01,-3.420094773485413686e-01,-3.417969113858995711e-01,-3.424685776239086987e-01,-3.416575135919538986e-01,-3.415979633845640517e-01,-3.415579018977008552e-01,-3.419037001289012556e-01,-2.843516604409845328e-01,-2.740110292376148338e-01,-3.415123947091782131e-01,-3.416711477978575107e-01,-3.409747953984316182e-01,-3.140798001812752926e-01,-2.696033772729190536e-01,4.036444649582911492e-01,2.082167347100822408e+00,-2.556727589447370108e-01,-3.383237115729235134e-01,-2.634605999518867536e-01,-3.409636772937620353e-01,-3.008472320460567895e-01,-2.494720229453623317e-01,4.567466364589983230e-01,1.354937662758692651e+00,-2.842662700330441661e-01,-3.402426735274199920e-01,-2.668314357797957337e-01,-3.419744951846434011e-01,-3.308966797375839652e-01,-3.240577480687710787e-01,1.742988472994714266e-01,2.588426491339367530e+00,-3.027095783830504594e-01,-3.380893857603113895e-01,-2.080583182082032245e-01,-3.424154312415100265e-01,-3.070287670264086333e-01,-2.788495455333956374e-01,-6.738386054274947412e-02
-3.417698105043200929e-01,-3.417819205136538030e-01,-3.416460741064324957e-01,-3.420842530386850044e-01,-3.414717523407005406e-01,-3.416365189042648298e-01,-3.415406615379127375e-01,-3.415182237108378427e-01,3.381666380969196584e-01,-3.147320245975709918e-01,-3.393983842776174265e-01,-3.316366478998478695e-01,-3.410080022814362399e-01,-2.943519632724818091e-01,-2.248622898586787044e-01,2.142228845853496044e-01,2.911599427821697006e+00,-2.893100057857161955e-01,-3.369226285233237750e-01,-2.409311189641680229e-01,-3.409829448452797451e-01,-2.788799096906194874e-01,-2.080165411694307465e-01,2.528637325424530902e-01,-3.387238069187483158e-01,6.885330415935468906e+00,-2.309064493750365710e-01,-3.323675609954574450e-01,-2.004543795666919107e-02,-3.419511468137931831e-01,-2.435930660240098189e-01,-1.773568121665044239e-01,3.112624479432901659e-01,2.244968940130935842e+00,-2.979152992498728114e-01,-3.393973841357805221e-01,-2.173196145044744565e-01,-3.424352477980499576e-01,-3.020733627370118524e-01,-2.873806472106283927e-01,-1.014885321182814049e-01,-3.420378770833013560e-01,-3.421293427734838355e-01,-3.418322610742037249e-01,-3.423371097022766540e-01,-3.417054562897480219e-01,-3.415326442324093659e-01,-3.415008027998432949e-01,-3.419944009396060358e-01,-2.912480533993190845e-01,-2.777034577870220455e-01,-3.417222207494525765e-01,-3.417152005034814755e-01,-3.410931889743823997e-01,-3.162233344959619608e-01,-2.723142473041015310e-01,4.154943027840206082e-01,2.021641062898011043e+00,-2.542531503042488317e-01,-3.388048628014969643e-01,-2.539325227746683233e-01,-3.410822476112810864e-01,-3.043436830302385099e-01,-2.550612265625846753e-01,4.677822264300935395e-01,1.324907658555452450e+00,-2.810891021738344264e-01,-3.404153054091243469e-01,-2.682924549569201678e-01,-3.420132110425440630e-01,-3.334135915068244249e-01,-3.278005026585964488e-01,1.965305146744447118e-01,2.673668282555595965e+00,-3.030101588457868589e-01,-3.383973656790124629e-01,-2.079468830596547246e-01,-3.425429849924963022e-01,-3.079486482820206761e-01,-2.855786689610154694e-01,-6.798632236549016772e-02
-3.213619107065527336e-01,-3.213462731740524547e-01,-3.213418721299566294e-01,-3.213488114363952097e-01,-3.213410636191553760e-01,-3.213570986099955618e-01,-3.213410894050345301e-01,-3.213422328526064353e-01,4.099007474319939170e+00,-2.957625580343011817e-01,-3.118514660045896281e-01,-2.896422848860376043e-01,-3.198016382514426992e-01,-2.823493400036537482e-01,-2.671564913978224376e-01,-1.041932424805560448e-01,4.445964480888811465e+00,-2.952896632640818475e-01,-3.118243682851418175e-01,-2.887628060189266210e-01,-3.198016382514426992e-01,-2.800327718503511365e-01,-2.671516564738569688e-01,-1.033130354932485645e-01,-3.209619684283592234e-01,3.249373985943681209e+00,-3.116213105041814591e-01,-3.200917207956718302e-01,-3.064578412169030597e-01,-3.215421335168174299e-01,-2.941960520723380657e-01,-3.200917207956718302e-01,-2.823809900458859046e-01,1.463915926213432028e+00,-3.165817220104995000e-01,-3.208169271562446578e-01,-3.139999873668602448e-01,-3.215421335168174299e-01,-3.078690927945777478e-01,-3.208169271562446578e-01,-3.019615617813516950e-01,-3.213445355259288427e-01,-3.213585311034953262e-01,-3.213881850393090489e-01,-3.214086912422601250e-01,-3.213790099073569606e-01,-3.213471567510650106e-01,-3.213806119647876769e-01,-3.213687155901472914e-01,3.309200706305409856e+00,-2.981135135055696384e-01,-3.114823439792515636e-01,-2.856778210887735980e-01,-3.198016382514426992e-01,-2.885120990189057877e-01,-2.667926875586307811e-01,-1.137536908769369581e-01,3.553235451023687208e+00,-2.977698690172408402e-01,-3.114617651048554592e-01,-2.849917329439480285e-01,-3.198016382514426992e-01,-2.868692922114710053e-01,-2.667890532935705550e-01,-1.131033213609814597e-01,2.767531139557478093e-01,-3.133763098967676242e-01,-3.159580445404068239e-01,-2.976103236179148404e-01,-3.206718858841300923e-01,-3.144604934058239931e-01,-2.936216886347643995e-01,-2.320081562404987807e-01,1.224709903601252092e+00,-3.172462911391214502e-01,-3.209140863855753367e-01,-3.150104433518995384e-01,-3.215421335168174299e-01,-3.097009329043787229e-01,-3.209140863855753367e-01,-3.045848609732805246e-01
-3.437014679278765361e-01,-3.436749506840124924e-01,-3.436564263778792427e-01,-3.443870803680961767e-01,-3.435106732181223421e-01,-3.436059966215731509e-01,-3.435622026852083732e-01,-3.435328359264717690e-01,4.938683032356544489e-01,-3.027032884138053936e-01,-3.411932124559796109e-01,-3.380851474745992236e-01,-3.427772608754042216e-01,-2.888943350577924396e-01,-2.213102679632374392e-01,2.034597198870784218e-01,3.388934600429915012e+00,-2.876837132601572922e-01,-3.384765982016008090e-01,-2.738187539938055082e-01,-3.426913431207197491e-01,-2.740310079273253208e-01,-2.014715824771114161e-01,2.414391825190307650e-01,-3.407915257129582320e-01,6.746770994049112069e+00,-2.441778946224178459e-01,-3.345553750719809649e-01,-2.813428449666114869e-02,-3.431662974726601978e-01,-2.458732837611984079e-01,-1.824734083994959399e-01,2.969138508256679576e-01,2.041983734701426911e+00,-3.050820505448760267e-01,-3.412227012543814775e-01,-2.217920222092621407e-01,-3.441162061765409286e-01,-3.076098954377295414e-01,-2.839606815616378399e-01,-1.083464856002014365e-01,-3.440094742050875953e-01,-3.441138183199466960e-01,-3.438735234325956958e-01,-3.445866490217563416e-01,-3.437157160805989209e-01,-3.436249254671919773e-01,-3.436032392442905370e-01,-3.440216215197785532e-01,-2.899805970038960568e-01,-2.754344417596202299e-01,-3.436929308632619695e-01,-3.438636740909257750e-01,-3.431011068642348394e-01,-3.165269768614649148e-01,-2.730718617237803958e-01,3.919098880864445578e-01,2.063714591646812924e+00,-2.580359457943117163e-01,-3.406729834885295349e-01,-2.679478011785784708e-01,-3.430803884167536455e-01,-3.026912012137275010e-01,-2.528145161035353361e-01,4.456304038693483238e-01,1.304099343415192402e+00,-2.855587527623092425e-01,-3.424318854991598160e-01,-2.711243992206772147e-01,-3.440008425871807218e-01,-3.311690677471437194e-01,-3.197622160992669715e-01,1.983031410033577469e-01,2.576674609025572327e+00,-3.062191225660085836e-01,-3.403521142518169951e-01,-2.126108505439292529e-01,-3.444340672957150185e-01,-3.079579801015459584e-01,-2.807354810306835202e-01,-7.081193298252308477e-02
-3.420615911680189858e-01,-3.419896706909592576e-01,-3.419841301355372454e-01,-3.426056671311565327e-01,-3.417783834808714172e-01,-3.419140782698403824e-01,-3.418682864649852382e-01,-3.418215782440548467e-01,1.935192873520326373e-01,-2.999927964463244834e-01,-3.396420828455896102e-01,-3.368246959000834595e-01,-3.411018855745862055e-01,-2.953233092886280997e-01,-2.315191342992167778e-01,2.512581279703597348e-01,3.050549634774974539e+00,-2.809986429981847778e-01,-3.363215008810631623e-01,-2.557480647885198022e-01,-3.410725356592088642e-01,-2.816338801011940007e-01,-2.110910176161862883e-01,2.932132388280831448e-01,-3.396705778374813911e-01,6.834004195685025707e+00,-2.410929150011551503e-01,-3.325582455281688721e-01,-2.244884448594142157e-02,-3.420739341032999481e-01,-2.456772369663285938e-01,-1.786457080276352138e-01,3.065118101656127414e-01,2.216650458666689527e+00,-2.989491064805437359e-01,-3.389109928536903626e-01,-2.080459277564751519e-01,-3.425281582618155962e-01,-3.077673419517703013e-01,-2.807676787334724144e-01,-9.313149433173055491e-02,-3.422240142757946302e-01,-3.422474364539451752e-01,-3.420430923187910977e-01,-3.427123790164897099e-01,-3.418963316642162353e-01,-3.418450688778982838e-01,-3.418040345050718520e-01,-3.421396403084808191e-01,-2.811059591781350231e-01,-2.748879258402792125e-01,-3.417259891519813242e-01,-3.418590463644842758e-01,-3.412200340457159919e-01,-3.140184359302062855e-01,-2.692456759735383232e-01,3.983758833868557003e-01,2.114997170712633157e+00,-2.564634125391222486e-01,-3.385111508742246755e-01,-2.626240198784279833e-01,-3.412087770782211149e-01,-3.007152053648667889e-01,-2.490282492232985811e-01,4.514352176067914502e-01,1.377877904950320476e+00,-2.854471334533110194e-01,-3.404508982434866216e-01,-2.660402100046379559e-01,-3.422333893951168271e-01,-3.309800627129103612e-01,-3.240478015356133557e-01,1.651329209581954005e-01,2.590523631389328951e+00,-3.028558001277795730e-01,-3.383342718730590337e-01,-2.078456987287510827e-01,-3.426577941211258471e-01,-3.072376650655427865e-01,-2.790667979925062769e-01,-6.776498602615756151e-02
-3.315364950032201330e-01,-3.315416904870450709e-01,-3.314109930894292844e-01,-3.318892540772857003e-01,-3.313357765620547069e-01,-3.314545750473497643e-01,-3.313391854016777271e-01,-3.313168535245934465e-01,5.653525940413405282e-01,-3.064501634063257485e-01,-3.289506707670539210e-01,-3.222825113182247736e-01,-3.306706516865925427e-01,-2.822542877947272766e-01,-2.242674275886026025e-01,1.799122924690548242e-01,3.277065814129602295e+00,-2.816681925647420703e-01,-3.267668870893277733e-01,-2.524814132063322725e-01,-3.305109268889499519e-01,-2.645571846077020006e-01,-2.109683346304512264e-01,2.078581121996312675e-01,-3.281908970085500310e-01,6.831595438253321717e+00,-2.310207192072547544e-01,-3.231517921083215117e-01,-3.954981075065676366e-02,-3.303888200531394093e-01,-1.912009474084294391e-01,-1.867911811399683431e-01,2.436354150921132833e-01,2.403685306491342377e+00,-2.935844536505393676e-01,-3.296500824292952769e-01,-2.248571520730204831e-01,-3.316977919147958143e-01,-2.849436818852623676e-01,-2.852495906104713930e-01,-1.354275071779020012e-01,-3.317299926084862904e-01,-3.319532743619188486e-01,-3.315354870033586088e-01,-3.320402814173754602e-01,-3.315501486040050572e-01,-3.315376263756021902e-01,-3.313792039105447063e-01,-3.318286848027764413e-01,-2.838379540553555569e-01,-2.796197932330206637e-01,-3.316191655841375652e-01,-3.319111736221606046e-01,-3.309054378909587757e-01,-3.054729884463934231e-01,-2.692051830974950821e-01,3.600333622034080361e-01,1.917443293436185137e+00,-2.544211364623263916e-01,-3.289595937298913086e-01,-2.817335128839179026e-01,-3.307942147480303352e-01,-2.875491395999537070e-01,-2.546459497998743160e-01,4.044314599300533053e-01,6.699869643140601294e-01,-2.770515724321445106e-01,-3.313744664318019062e-01,-2.935229415573891720e-01,-3.318443335360007906e-01,-3.125281403524184376e-01,-3.143552156565316835e-01,1.753522956521844922e-01,2.622088562111028587e+00,-2.951668953607694545e-01,-3.287346940014636010e-01,-2.322988332585590454e-01,-3.318135300625236761e-01,-2.842924158447229788e-01,-2.834724850913392658e-01,-8.839754234077823458e-02
-2.954642821596469848e-01,-2.954905832703305091e-01,-2.956128756358895049e-01,-2.954645905122157412e-01,-2.954880034941939071e-01,-2.954733490112920191e-01,-2.954690856578316982e-01,-2.954654457524245603e-01,4.236042567493070621e+00,-2.659572473467166631e-01,-2.874685186804849524e-01,-2.733627074860600081e-01,-2.930647653509519945e-01,-2.510172003150299980e-01,-1.809160406472368754e-01,1.668367234176276748e-01,4.236708940997661266e+00,-2.648612262969876618e-01,-2.852760912973910656e-01,-2.733501278403082657e-01,-2.929689225182047219e-01,-2.504623514992073141e-01,-1.801608531203000296e-01,1.676200109967185270e-01,-2.944780605703505860e-01,-1.405459792514706097e-01,-2.796130507567136658e-01,-2.830010656837811944e-01,-2.944780605703505860e-01,-2.944780605703505860e-01,-2.818152604593075483e-01,-2.695772827099435220e-01,-2.421109701608885056e-01,-2.182665889369835577e-01,-2.878001246896050302e-01,-2.894941321531387945e-01,-2.952326295964235459e-01,-2.952326295964235459e-01,-2.889012295409019715e-01,-2.827822406662199861e-01,-2.690490843916925057e-01,-2.955440276020765977e-01,-2.956250657042366337e-01,-2.957634108011745755e-01,-2.955488072436429636e-01,-2.956203640778392594e-01,-2.954993614662438928e-01,-2.955738898997873898e-01,-2.955562914485419523e-01,4.270210683467266399e+00,-2.621968420926753529e-01,-2.843973744578298657e-01,-2.730298425968955556e-01,-2.927188416849599295e-01,-2.540043192110435499e-01,-1.749977184725939050e-01,1.787804764604690178e-01,4.270750568039915152e+00,-2.612752879143812046e-01,-2.824321281838124142e-01,-2.730196266068883326e-01,-2.926384212847847888e-01,-2.535660059569456171e-01,-1.743770815354509229e-01,1.794189050298106991e-01,1.767054320216645324e+00,-2.741669488110322073e-01,-2.848026671447426716e-01,-2.853175925938251090e-01,-2.939106246627437580e-01,-2.831332846640902678e-01,-2.320503013362579525e-01,-6.598912657847628982e-02,-2.261183157188469683e-01,-2.886272240641994391e-01,-2.901500943760313977e-01,-2.953088599535290126e-01,-2.953088599535290126e-01,-2.896170897668902122e-01,-2.841162719155657101e-01,-2.717705081403577472e-01
-3.743819245167551157e-01,-3.743829956262860748e-01,-3.744877511487475497e-01,-3.744249575347280978e-01,-3.742993717827380329e-01,-3.745515575019162657e-01,-3.743356527908840992e-01,-3.742937114598558490e-01,3.167699905692964446e+00,-3.284567042018163852e-01,-3.551876513639538047e-01,-3.373367029225600722e-01,-3.732776888740364507e-01,-3.500860011241986869e-01,-2.921743730654644544e-01,1.467978459470782038e-01,3.897953152059683291e+00,-3.198369160314825654e-01,-3.478265263350314718e-01,-3.250430372192951167e-01,-3.732130760446740747e-01,-3.338474864721477364e-01,-2.845211661182799334e-01,1.572209002352374652e-01,-3.720054706145113910e-01,4.361136923717644720e+00,-2.900224797445766778e-01,-3.157847289213810416e-01,-2.928402257482896620e-01,-3.740181463314492527e-01,-2.692763484589868472e-01,-2.713716847676193589e-01,-4.212792060839924690e-02,1.823795558105450132e+00,-3.446394506030019400e-01,-3.522280442189070215e-01,-3.442172463945927796e-01,-3.748578806118437190e-01,-3.367332953312889843e-01,-3.386367019837777659e-01,-2.664430097446787160e-01,-3.745138414684767159e-01,-3.745048043676554861e-01,-3.745459988705605037e-01,-3.745290589569076345e-01,-3.743919110918816906e-01,-3.746263220610607236e-01,-3.744451978254100255e-01,-3.744232539498231760e-01,2.764658884003621697e+00,-3.313875171259230146e-01,-3.533520827943610332e-01,-3.420175517183843272e-01,-3.734957308228716300e-01,-3.547128882532348260e-01,-2.969829240590381447e-01,1.466782522608796324e-01,3.482768928544808240e+00,-3.209674242466135641e-01,-3.468955143598301261e-01,-3.311275618289157840e-01,-3.734380351787124908e-01,-3.395453633074568822e-01,-2.900813765257324595e-01,1.554085621408171913e-01,1.419610256330635423e+00,-3.518492650545551048e-01,-3.639507822502908163e-01,-3.571439971138658520e-01,-3.747488206841329550e-01,-3.574404486813928528e-01,-3.453779258709531175e-01,-2.082538200180960031e-01,1.857258681240756104e+00,-3.430441892568412143e-01,-3.542427431232491597e-01,-3.451714047553702258e-01,-3.748919183616933881e-01,-3.380451378389506822e-01,-3.399949931468826403e-01,-2.756801590923079748e-01
-3.359908479801555492e-01,-3.357680246830180293e-01,-3.359574786381935296e-01,-3.361243299190041500e-01,-3.357051693697395423e-01,-3.358654393487916501e-01,-3.357230797666592159e-01,-3.356790528372291527e-01,-7.304118615388713320e-02,-2.525586941095652738e-01,-3.355543812746518695e-01,-3.363516258337503895e-01,-3.347293498645274035e-01,-2.938565648374504846e-01,-2.641814604427173974e-01,3.033942782290525164e-01,2.770905589977495698e+00,-2.307482606673448289e-01,-3.337827591315170594e-01,-3.324943783780727746e-01,-3.343583435580449459e-01,-2.684689267048319672e-01,-2.500728481624036603e-01,3.674833120147036336e-01,-3.325260501798788515e-01,6.829960802203403070e+00,-1.331725306354055727e-01,-3.290974628106543842e-01,-3.244834402591446065e-01,-3.332589675311452559e-01,-1.954844309227275201e-01,-2.167251086797803983e-01,5.048320236420354989e-01,2.429604113085526595e+00,-2.652009140438858492e-01,-3.340474521655083517e-01,-3.321462585272203505e-01,-3.356718596184867232e-01,-2.822286054567536007e-01,-2.900956413476378226e-01,-2.732604084065422961e-02,-3.359991066702321949e-01,-3.359240567675059186e-01,-3.359990902719776074e-01,-3.360611810783064035e-01,-3.359759731200501198e-01,-3.359126093384966483e-01,-3.357674188990901198e-01,-3.357868159863096613e-01,2.728545074951613247e-01,-2.392651902924961549e-01,-3.353356088816810687e-01,-3.364443937363923443e-01,-3.340618193650759515e-01,-2.961783444719451319e-01,-2.645551578047719010e-01,3.155422848626317500e-01,2.670817174959628115e+00,-2.221193803851014559e-01,-3.338832665309540704e-01,-3.337225905258706105e-01,-3.336840595948797894e-01,-2.735444234937489116e-01,-2.555110949088006955e-01,3.570187180733213062e-01,1.096558050900194647e+00,-2.808700352626197216e-01,-3.353420652269147872e-01,-3.357528346197708458e-01,-3.352378443795646645e-01,-3.074631058275422713e-01,-3.144962833387242584e-01,-7.521342649725502871e-02,2.318376647923715783e+00,-2.763011941754515144e-01,-3.340449440492760380e-01,-3.328177430404719583e-01,-3.356533427556451787e-01,-2.813476880122884882e-01,-2.989296277716169126e-01,-8.966882160560059323e-02
-3.121724291630210701e-01,-3.122095442517454633e-01,-3.121786047699509625e-01,-3.124722782293803403e-01,-3.121671911927295651e-01,-3.121724301651935818e-01,-3.121819843183907262e-01,-3.121702684311276621e-01,4.308267299423815366e+00,-2.307176086563056394e-01,-2.989181154288030329e-01,-3.045599304528310847e-01,-3.091415683074024701e-01,-2.438024577952808691e-01,-2.139913825306831163e-01,1.672458955805996295e-01,4.366538032003544956e+00,-2.243592217398418798e-01,-2.986062197942849772e-01,-2.945937224526192777e-01,-3.091271773909358145e-01,-2.429347527600702328e-01,-2.111843288935853769e-01,1.716142363947686655e-01,-3.113387900989404988e-01,1.159699605396748323e+00,-2.468228879597180458e-01,-3.067259978793878683e-01,-2.803762121868748625e-01,-3.119706794440846864e-01,-2.906800399667472945e-01,-2.652108679034141381e-01,-1.828124972966109762e-01,4.235485183037597245e-01,-2.797127283744734738e-01,-3.096642833343083989e-01,-2.964893904880518960e-01,-3.122866241166568080e-01,-3.016413043779880843e-01,-2.889067183463215338e-01,-2.477075330429199251e-01,-3.121646456937696157e-01,-3.122436404241547003e-01,-3.121660883907222406e-01,-3.124439931222425804e-01,-3.121815545405677850e-01,-3.121922155371620877e-01,-3.121673676781813733e-01,-3.121881913974118850e-01,4.204720486931855739e+00,-2.260064783653455700e-01,-2.993284329491141538e-01,-3.060601819756712527e-01,-3.090962010406352878e-01,-2.422253074225545477e-01,-2.172883689814625041e-01,1.765781739233266423e-01,4.261373590990261029e+00,-2.196606731091627074e-01,-2.990259748592735689e-01,-2.968956050670731317e-01,-3.090820424377112019e-01,-2.413688578441784971e-01,-2.145694503854293778e-01,1.808849557870988167e-01,-2.449001389523507988e-01,-2.671065359388467564e-01,-3.116637617621575429e-01,-2.990620828218532590e-01,-3.117901396311863471e-01,-2.916887592309654331e-01,-3.033950383314134025e-01,-1.785337037309199792e-01,4.159980511491261357e-01,-2.800500689885496719e-01,-3.096944203920500294e-01,-2.966546582240546237e-01,-3.122898646604999606e-01,-3.017537305746770815e-01,-2.891497591345608686e-01,-2.483731407483112941e-01
